wo_id,line_id,station_id,op_seq,start_ts,end_ts,good_qty,scrap_qty,rework_flag
101855,L2,S07,3,2025-06-06 10:52:01.304341,2025-06-06 10:53:43.138152,1,0,0
101855,L2,S08,4,2025-06-06 10:53:43.138152,2025-06-06 10:55:22.888059,1,0,0
101856,L1,S01,1,2025-06-06 11:46:00,2025-06-06 11:47:19.970326,1,0,0
101856,L1,S02,2,2025-06-06 11:47:19.970326,2025-06-06 11:49:10.391332,1,0,0
101856,L1,S03,3,2025-06-06 11:49:10.391332,2025-06-06 11:50:23.214289,1,0,0
101856,L1,S04,4,2025-06-06 11:50:23.214289,2025-06-06 11:51:49.269853,1,0,0
101857,L2,S05,1,2025-06-06 08:10:00,2025-06-06 08:12:13.316024,1,0,0
101857,L2,S06,2,2025-06-06 08:12:13.316024,2025-06-06 08:14:21.300970,1,0,0
101857,L2,S07,3,2025-06-06 08:14:21.300970,2025-06-06 08:17:03.585313,1,0,0
101857,L2,S08,4,2025-06-06 08:17:03.585313,2025-06-06 08:18:54.022455,1,0,0
101858,L2,S05,1,2025-06-06 21:09:00,2025-06-06 21:10:29.991754,1,0,0
101858,L2,S06,2,2025-06-06 21:10:29.991754,2025-06-06 21:13:28.918476,0,1,0
101858,L2,S07,3,2025-06-06 21:13:28.918476,2025-06-06 21:15:14.345596,1,0,0
101858,L2,S08,4,2025-06-06 21:15:14.345596,2025-06-06 21:16:38.688527,1,0,0
101859,L1,S01,1,2025-06-06 09:40:00,2025-06-06 09:42:49.530852,1,0,0
101859,L1,S02,2,2025-06-06 09:42:49.530852,2025-06-06 09:45:47.785950,1,0,0
101859,L1,S03,3,2025-06-06 09:45:47.785950,2025-06-06 09:47:27.974486,1,0,0
101859,L1,S04,4,2025-06-06 09:47:27.974486,2025-06-06 09:49:10.340429,1,0,0
101860,L2,S05,1,2025-06-06 09:50:00,2025-06-06 09:52:35.153262,1,0,0
101860,L2,S06,2,2025-06-06 09:52:35.153262,2025-06-06 09:53:52.454149,1,0,0
101860,L2,S07,3,2025-06-06 09:53:52.454149,2025-06-06 09:55:49.842117,1,0,0
101860,L2,S08,4,2025-06-06 09:55:49.842117,2025-06-06 09:58:00.815351,1,0,0
101861,L1,S01,1,2025-06-06 10:52:00,2025-06-06 10:53:35.286033,1,0,0
101861,L1,S02,2,2025-06-06 10:53:35.286033,2025-06-06 10:56:24.286561,1,0,0
101861,L1,S03,3,2025-06-06 10:56:24.286561,2025-06-06 10:58:11.816420,1,0,0
101861,L1,S04,4,2025-06-06 10:58:11.816420,2025-06-06 10:59:26.053335,1,0,0
101862,L1,S01,1,2025-06-06 10:29:00,2025-06-06 10:30:50.090634,1,0,0
101862,L1,S02,2,2025-06-06 10:30:50.090634,2025-06-06 10:32:18.941898,1,0,0
101862,L1,S03,3,2025-06-06 10:32:18.941898,2025-06-06 10:34:33.048198,1,0,0
101862,L1,S04,4,2025-06-06 10:34:33.048198,2025-06-06 10:36:18.848537,1,0,0
101863,L1,S01,1,2025-06-06 21:04:00,2025-06-06 21:06:37.916477,1,0,0
101863,L1,S02,2,2025-06-06 21:06:37.916477,2025-06-06 21:08:49.912453,1,0,0
101863,L1,S03,3,2025-06-06 21:08:49.912453,2025-06-06 21:11:15.219872,1,0,0
101863,L1,S04,4,2025-06-06 21:11:15.219872,2025-06-06 21:13:07.806461,1,0,0
101864,L2,S05,1,2025-06-06 21:39:00,2025-06-06 21:40:21.175152,1,0,0
101864,L2,S06,2,2025-06-06 21:40:21.175152,2025-06-06 21:42:22.046459,1,0,0
101864,L2,S07,3,2025-06-06 21:42:22.046459,2025-06-06 21:44:05.118707,1,0,0
101864,L2,S08,4,2025-06-06 21:44:05.118707,2025-06-06 21:47:30.488446,1,0,0
101865,L1,S01,1,2025-06-06 09:55:00,2025-06-06 09:57:07.188931,1,0,0
101865,L1,S02,2,2025-06-06 09:57:07.188931,2025-06-06 09:59:26.171514,1,0,0
101865,L1,S03,3,2025-06-06 09:59:26.171514,2025-06-06 10:01:33.406207,1,0,0
101865,L1,S04,4,2025-06-06 10:01:33.406207,2025-06-06 10:02:43.955758,1,0,0
101866,L2,S05,1,2025-06-06 08:56:00,2025-06-06 08:57:10.559173,1,0,0
101866,L2,S06,2,2025-06-06 08:57:10.559173,2025-06-06 08:59:10.337499,1,0,0
101866,L2,S07,3,2025-06-06 08:59:10.337499,2025-06-06 09:01:23.913343,1,0,0
101866,L2,S08,4,2025-06-06 09:01:23.913343,2025-06-06 09:04:21.500443,1,0,0
101867,L1,S01,1,2025-06-06 22:44:00,2025-06-06 22:45:18.993639,1,0,0
101867,L1,S02,2,2025-06-06 22:45:18.993639,2025-06-06 22:47:27.086169,1,0,0
101867,L1,S03,3,2025-06-06 22:47:27.086169,2025-06-06 22:48:40.711506,1,0,0
101867,L1,S04,4,2025-06-06 22:48:40.711506,2025-06-06 22:49:48.200718,1,0,0
101868,L1,S01,1,2025-06-06 10:16:00,2025-06-06 10:17:47.936956,1,0,0
101868,L1,S02,2,2025-06-06 10:17:47.936956,2025-06-06 10:19:08.582081,1,0,0
101868,L1,S03,3,2025-06-06 10:19:08.582081,2025-06-06 10:21:07.814168,1,0,0
101868,L1,S04,4,2025-06-06 10:21:07.814168,2025-06-06 10:23:07.258692,1,0,0
101869,L1,S01,1,2025-06-06 09:55:00,2025-06-06 09:56:24.274274,1,0,0
101869,L1,S02,2,2025-06-06 09:56:24.274274,2025-06-06 09:58:36.101280,1,0,0
101869,L1,S03,3,2025-06-06 09:58:36.101280,2025-06-06 10:00:18.957988,1,0,0
101869,L1,S04,4,2025-06-06 10:00:18.957988,2025-06-06 10:01:31.231935,1,0,0
101870,L2,S05,1,2025-06-06 11:05:00,2025-06-06 11:06:24.059603,1,0,0
101870,L2,S06,2,2025-06-06 11:06:24.059603,2025-06-06 11:08:10.304424,1,0,0
101870,L2,S07,3,2025-06-06 11:08:10.304424,2025-06-06 11:10:39.341369,1,0,0
101870,L2,S08,4,2025-06-06 11:10:39.341369,2025-06-06 11:12:07.517434,1,0,0
101871,L2,S05,1,2025-06-06 10:33:00,2025-06-06 10:35:49.961463,1,0,1
101871,L2,S06,2,2025-06-06 10:35:49.961463,2025-06-06 10:37:52.313093,1,0,1
101871,L2,S07,3,2025-06-06 10:37:52.313093,2025-06-06 10:39:46.602558,1,0,1
101871,L2,S08,4,2025-06-06 10:39:46.602558,2025-06-06 10:41:42.893138,1,0,1
101872,L1,S01,1,2025-06-06 11:31:00,2025-06-06 11:33:21.357727,1,0,0
101872,L1,S02,2,2025-06-06 11:33:21.357727,2025-06-06 11:36:03.456341,1,0,0
101872,L1,S03,3,2025-06-06 11:36:03.456341,2025-06-06 11:37:51.580293,0,1,0
101872,L1,S04,4,2025-06-06 11:37:51.580293,2025-06-06 11:39:33.704015,1,0,0
101873,L1,S01,1,2025-06-06 22:09:00,2025-06-06 22:10:45.340021,1,0,0
101873,L1,S02,2,2025-06-06 22:10:45.340021,2025-06-06 22:13:13.153068,1,0,0
101873,L1,S03,3,2025-06-06 22:13:13.153068,2025-06-06 22:14:39.655731,1,0,0
101873,L1,S04,4,2025-06-06 22:14:39.655731,2025-06-06 22:16:11.914328,1,0,0
101874,L2,S05,1,2025-06-06 11:06:00,2025-06-06 11:08:24.633126,1,0,0
101874,L2,S06,2,2025-06-06 11:08:24.633126,2025-06-06 11:10:54.403440,1,0,0
101874,L2,S07,3,2025-06-06 11:10:54.403440,2025-06-06 11:13:32.640686,1,0,0
101874,L2,S08,4,2025-06-06 11:13:32.640686,2025-06-06 11:15:35.087715,1,0,0
101875,L2,S05,1,2025-06-06 11:36:00,2025-06-06 11:38:32.020085,1,0,0
101875,L2,S06,2,2025-06-06 11:38:32.020085,2025-06-06 11:40:14.822837,1,0,0
101875,L2,S07,3,2025-06-06 11:40:14.822837,2025-06-06 11:42:47.449086,1,0,0
101875,L2,S08,4,2025-06-06 11:42:47.449086,2025-06-06 11:44:49.882353,1,0,0
101876,L1,S01,1,2025-06-06 08:13:00,2025-06-06 08:14:21.129352,1,0,0
101876,L1,S02,2,2025-06-06 08:14:21.129352,2025-06-06 08:16:04.290976,1,0,0
101876,L1,S03,3,2025-06-06 08:16:04.290976,2025-06-06 08:19:19.489077,1,0,0
101876,L1,S04,4,2025-06-06 08:19:19.489077,2025-06-06 08:21:12.703554,1,0,0
101877,L1,S01,1,2025-06-06 08:22:00,2025-06-06 08:25:09.769351,0,1,0
101877,L1,S02,2,2025-06-06 08:25:09.769351,2025-06-06 08:27:38.448653,1,0,0
101877,L1,S03,3,2025-06-06 08:27:38.448653,2025-06-06 08:29:43.536009,1,0,0
101877,L1,S04,4,2025-06-06 08:29:43.536009,2025-06-06 08:31:08.218175,1,0,0
101878,L1,S01,1,2025-06-06 11:26:00,2025-06-06 11:28:32.638246,1,0,0
101878,L1,S02,2,2025-06-06 11:28:32.638246,2025-06-06 11:30:53.213924,1,0,0
101878,L1,S03,3,2025-06-06 11:30:53.213924,2025-06-06 11:33:15.753811,1,0,0
101878,L1,S04,4,2025-06-06 11:33:15.753811,2025-06-06 11:34:40.299304,1,0,0
101879,L1,S01,1,2025-06-06 11:31:00,2025-06-06 11:32:36.229834,1,0,0
101879,L1,S02,2,2025-06-06 11:32:36.229834,2025-06-06 11:35:13.762863,1,0,0
101879,L1,S03,3,2025-06-06 11:35:13.762863,2025-06-06 11:37:04.509985,1,0,0
101879,L1,S04,4,2025-06-06 11:37:04.509985,2025-06-06 11:38:22.124725,1,0,0
101880,L2,S05,1,2025-06-06 20:35:00,2025-06-06 20:36:31.919277,1,0,0
101880,L2,S06,2,2025-06-06 20:36:31.919277,2025-06-06 20:38:25.313720,1,0,0
101880,L2,S07,3,2025-06-06 20:38:25.313720,2025-06-06 20:40:20.067218,1,0,0
101880,L2,S08,4,2025-06-06 20:40:20.067218,2025-06-06 20:43:20.242585,1,0,0
101881,L2,S05,1,2025-06-06 11:56:00,2025-06-06 11:57:55.495349,1,0,0
101881,L2,S06,2,2025-06-06 11:57:55.495349,2025-06-06 11:59:43.937953,1,0,0
101881,L2,S07,3,2025-06-06 11:59:43.937953,2025-06-06 12:02:02.575322,1,0,0
101881,L2,S08,4,2025-06-06 12:02:02.575322,2025-06-06 12:03:28.986696,1,0,0
101882,L2,S05,1,2025-06-06 21:26:00,2025-06-06 21:27:48.468653,0,1,0
101882,L2,S06,2,2025-06-06 21:27:48.468653,2025-06-06 21:29:15.198450,1,0,0
101882,L2,S07,3,2025-06-06 21:29:15.198450,2025-06-06 21:33:05.642542,1,0,0
101882,L2,S08,4,2025-06-06 21:33:05.642542,2025-06-06 21:35:46.725619,1,0,0
101883,L1,S01,1,2025-06-06 20:55:00,2025-06-06 20:56:44.066331,1,0,0
101883,L1,S02,2,2025-06-06 20:56:44.066331,2025-06-06 20:58:20.690595,1,0,0
101883,L1,S03,3,2025-06-06 20:58:20.690595,2025-06-06 21:00:42.985884,1,0,0
101883,L1,S04,4,2025-06-06 21:00:42.985884,2025-06-06 21:01:37.021355,1,0,0
101884,L1,S01,1,2025-06-06 22:46:00,2025-06-06 22:47:31.539685,1,0,0
101884,L1,S02,2,2025-06-06 22:47:31.539685,2025-06-06 22:49:09.149272,1,0,0
101884,L1,S03,3,2025-06-06 22:49:09.149272,2025-06-06 22:51:10.820373,1,0,0
101884,L1,S04,4,2025-06-06 22:51:10.820373,2025-06-06 22:53:20.654947,1,0,0
101885,L2,S05,1,2025-06-06 21:22:00,2025-06-06 21:23:09.780657,1,0,0
101885,L2,S06,2,2025-06-06 21:23:09.780657,2025-06-06 21:25:46.538037,0,1,0
101885,L2,S07,3,2025-06-06 21:25:46.538037,2025-06-06 21:27:54.880151,1,0,0
101885,L2,S08,4,2025-06-06 21:27:54.880151,2025-06-06 21:29:47.902408,1,0,0
101886,L1,S01,1,2025-06-06 11:21:00,2025-06-06 11:22:55.920727,1,0,0
101886,L1,S02,2,2025-06-06 11:22:55.920727,2025-06-06 11:24:43.286472,1,0,0
101886,L1,S03,3,2025-06-06 11:24:43.286472,2025-06-06 11:26:34.324666,1,0,0
101886,L1,S04,4,2025-06-06 11:26:34.324666,2025-06-06 11:28:31.472027,1,0,0
101887,L2,S05,1,2025-06-06 21:03:00,2025-06-06 21:04:25.408593,0,1,0
101887,L2,S06,2,2025-06-06 21:04:25.408593,2025-06-06 21:06:00.631489,1,0,0
101887,L2,S07,3,2025-06-06 21:06:00.631489,2025-06-06 21:08:07.062803,1,0,0
101887,L2,S08,4,2025-06-06 21:08:07.062803,2025-06-06 21:10:05.877806,1,0,0
101888,L1,S01,1,2025-06-06 10:40:00,2025-06-06 10:41:44.079122,1,0,0
101888,L1,S02,2,2025-06-06 10:41:44.079122,2025-06-06 10:43:43.571162,1,0,0
101888,L1,S03,3,2025-06-06 10:43:43.571162,2025-06-06 10:44:46.729571,1,0,0
101888,L1,S04,4,2025-06-06 10:44:46.729571,2025-06-06 10:45:40.469177,1,0,0
101889,L2,S05,1,2025-06-06 10:32:00,2025-06-06 10:33:44.967952,1,0,0
101889,L2,S06,2,2025-06-06 10:33:44.967952,2025-06-06 10:35:51.201184,1,0,0
101889,L2,S07,3,2025-06-06 10:35:51.201184,2025-06-06 10:38:09.451721,1,0,0
101889,L2,S08,4,2025-06-06 10:38:09.451721,2025-06-06 10:39:47.793973,1,0,0
101890,L1,S01,1,2025-06-06 20:15:00,2025-06-06 20:17:12.337340,1,0,0
101890,L1,S02,2,2025-06-06 20:17:12.337340,2025-06-06 20:19:27.521111,1,0,0
101890,L1,S03,3,2025-06-06 20:19:27.521111,2025-06-06 20:20:55.331052,1,0,0
101890,L1,S04,4,2025-06-06 20:20:55.331052,2025-06-06 20:21:52.554884,1,0,0
101891,L1,S01,1,2025-06-06 09:35:00,2025-06-06 09:36:28.429805,1,0,0
101891,L1,S02,2,2025-06-06 09:36:28.429805,2025-06-06 09:38:01.262125,1,0,0
101891,L1,S03,3,2025-06-06 09:38:01.262125,2025-06-06 09:39:56.096527,1,0,0
101891,L1,S04,4,2025-06-06 09:39:56.096527,2025-06-06 09:41:08.259533,1,0,0
101892,L1,S01,1,2025-06-06 11:44:00,2025-06-06 11:45:47.348113,1,0,0
101892,L1,S02,2,2025-06-06 11:45:47.348113,2025-06-06 11:47:33.882053,1,0,0
101892,L1,S03,3,2025-06-06 11:47:33.882053,2025-06-06 11:49:41.230150,1,0,0
101892,L1,S04,4,2025-06-06 11:49:41.230150,2025-06-06 11:50:46.360674,1,0,0
101893,L1,S01,1,2025-06-06 23:17:00,2025-06-06 23:18:47.259747,1,0,0
101893,L1,S02,2,2025-06-06 23:18:47.259747,2025-06-06 23:20:12.046619,1,0,0
101893,L1,S03,3,2025-06-06 23:20:12.046619,2025-06-06 23:21:42.628255,1,0,0
101893,L1,S04,4,2025-06-06 23:21:42.628255,2025-06-06 23:23:54.747852,1,0,0
101894,L1,S01,1,2025-06-06 09:38:00,2025-06-06 09:39:29.579301,1,0,0
101894,L1,S02,2,2025-06-06 09:39:29.579301,2025-06-06 09:40:32.888187,1,0,0
101894,L1,S03,3,2025-06-06 09:40:32.888187,2025-06-06 09:42:26.291050,0,1,0
101894,L1,S04,4,2025-06-06 09:42:26.291050,2025-06-06 09:43:47.072882,1,0,0
101895,L1,S01,1,2025-06-06 11:05:00,2025-06-06 11:06:26.434456,1,0,0
101895,L1,S02,2,2025-06-06 11:06:26.434456,2025-06-06 11:08:17.081663,1,0,0
101895,L1,S03,3,2025-06-06 11:08:17.081663,2025-06-06 11:09:53.459746,1,0,0
101895,L1,S04,4,2025-06-06 11:09:53.459746,2025-06-06 11:10:40.251191,1,0,0
101896,L2,S05,1,2025-06-06 22:10:00,2025-06-06 22:12:55.511844,1,0,1
101896,L2,S06,2,2025-06-06 22:12:55.511844,2025-06-06 22:18:09.175756,1,0,1
101896,L2,S07,3,2025-06-06 22:18:09.175756,2025-06-06 22:19:57.376306,1,0,1
101896,L2,S08,4,2025-06-06 22:19:57.376306,2025-06-06 22:21:17.897900,1,0,1
101897,L1,S01,1,2025-06-06 21:32:00,2025-06-06 21:33:41.980289,1,0,0
101897,L1,S02,2,2025-06-06 21:33:41.980289,2025-06-06 21:36:09.468777,1,0,0
101897,L1,S03,3,2025-06-06 21:36:09.468777,2025-06-06 21:39:46.860805,1,0,0
101897,L1,S04,4,2025-06-06 21:39:46.860805,2025-06-06 21:40:52.857806,1,0,0
101898,L2,S05,1,2025-06-06 10:05:00,2025-06-06 10:06:27.020937,1,0,0
101898,L2,S06,2,2025-06-06 10:06:27.020937,2025-06-06 10:09:10.118800,1,0,0
101898,L2,S07,3,2025-06-06 10:09:10.118800,2025-06-06 10:10:41.552504,1,0,0
101898,L2,S08,4,2025-06-06 10:10:41.552504,2025-06-06 10:12:49.018123,1,0,0
101899,L2,S05,1,2025-06-06 08:39:00,2025-06-06 08:41:18.956359,1,0,0
101899,L2,S06,2,2025-06-06 08:41:18.956359,2025-06-06 08:43:09.176490,1,0,0
101899,L2,S07,3,2025-06-06 08:43:09.176490,2025-06-06 08:44:43.210576,1,0,0
101899,L2,S08,4,2025-06-06 08:44:43.210576,2025-06-06 08:47:49.127385,1,0,0
101900,L1,S01,1,2025-06-06 23:55:00,2025-06-06 23:56:14.230252,1,0,0
101900,L1,S02,2,2025-06-06 23:56:14.230252,2025-06-06 23:58:04.174085,0,1,0
101900,L1,S03,3,2025-06-06 23:58:04.174085,2025-06-07 00:00:16.880193,1,0,0
101900,L1,S04,4,2025-06-07 00:00:16.880193,2025-06-07 00:01:19.449425,1,0,0
101901,L1,S01,1,2025-06-06 20:51:00,2025-06-06 20:53:03.629739,1,0,0
101901,L1,S02,2,2025-06-06 20:53:03.629739,2025-06-06 20:55:15.332832,1,0,0
101901,L1,S03,3,2025-06-06 20:55:15.332832,2025-06-06 20:57:20.560696,1,0,0
101901,L1,S04,4,2025-06-06 20:57:20.560696,2025-06-06 20:58:33.212768,1,0,0
101902,L1,S01,1,2025-06-06 20:05:00,2025-06-06 20:06:41.802656,1,0,0
101902,L1,S02,2,2025-06-06 20:06:41.802656,2025-06-06 20:07:39.743989,1,0,0
101902,L1,S03,3,2025-06-06 20:07:39.743989,2025-06-06 20:09:41.346380,1,0,0
101902,L1,S04,4,2025-06-06 20:09:41.346380,2025-06-06 20:10:53.365314,1,0,0
101903,L1,S01,1,2025-06-06 08:17:00,2025-06-06 08:19:42.007811,1,0,0
101903,L1,S02,2,2025-06-06 08:19:42.007811,2025-06-06 08:21:28.939917,1,0,0
101903,L1,S03,3,2025-06-06 08:21:28.939917,2025-06-06 08:23:42.224340,1,0,0
101903,L1,S04,4,2025-06-06 08:23:42.224340,2025-06-06 08:25:28.615681,1,0,0
101904,L1,S01,1,2025-06-06 23:22:00,2025-06-06 23:23:52.892683,1,0,0
101904,L1,S02,2,2025-06-06 23:23:52.892683,2025-06-06 23:25:51.647732,1,0,0
101904,L1,S03,3,2025-06-06 23:25:51.647732,2025-06-06 23:27:37.817748,1,0,0
101904,L1,S04,4,2025-06-06 23:27:37.817748,2025-06-06 23:28:56.023057,1,0,0
101905,L2,S05,1,2025-06-06 23:45:00,2025-06-06 23:46:38.398637,1,0,0
101905,L2,S06,2,2025-06-06 23:46:38.398637,2025-06-06 23:48:28.392231,1,0,0
101905,L2,S07,3,2025-06-06 23:48:28.392231,2025-06-06 23:51:10.229184,1,0,0
101905,L2,S08,4,2025-06-06 23:51:10.229184,2025-06-06 23:53:28.507280,1,0,0
101906,L1,S01,1,2025-06-06 10:18:00,2025-06-06 10:20:26.326881,1,0,0
101906,L1,S02,2,2025-06-06 10:20:26.326881,2025-06-06 10:22:25.039555,1,0,0
101906,L1,S03,3,2025-06-06 10:22:25.039555,2025-06-06 10:23:49.983205,1,0,0
101906,L1,S04,4,2025-06-06 10:23:49.983205,2025-06-06 10:24:55.572912,1,0,0
101907,L1,S01,1,2025-06-06 20:58:00,2025-06-06 20:59:45.483108,0,1,0
101907,L1,S02,2,2025-06-06 20:59:45.483108,2025-06-06 21:01:07.206105,1,0,0
101907,L1,S03,3,2025-06-06 21:01:07.206105,2025-06-06 21:02:06.022540,1,0,0
101907,L1,S04,4,2025-06-06 21:02:06.022540,2025-06-06 21:04:01.908049,1,0,0
101908,L2,S05,1,2025-06-06 09:10:00,2025-06-06 09:11:34.687469,1,0,0
101908,L2,S06,2,2025-06-06 09:11:34.687469,2025-06-06 09:13:45.358677,1,0,0
101908,L2,S07,3,2025-06-06 09:13:45.358677,2025-06-06 09:16:02.424310,1,0,0
101908,L2,S08,4,2025-06-06 09:16:02.424310,2025-06-06 09:18:03.588416,1,0,0
101909,L2,S05,1,2025-06-06 21:26:00,2025-06-06 21:26:58.910628,1,0,0
101909,L2,S06,2,2025-06-06 21:26:58.910628,2025-06-06 21:29:16.811744,1,0,0
101909,L2,S07,3,2025-06-06 21:29:16.811744,2025-06-06 21:32:00.912021,1,0,0
101909,L2,S08,4,2025-06-06 21:32:00.912021,2025-06-06 21:34:49.744198,1,0,0
101910,L2,S05,1,2025-06-06 11:47:00,2025-06-06 11:48:44.294114,1,0,0
101910,L2,S06,2,2025-06-06 11:48:44.294114,2025-06-06 11:51:24.221337,1,0,0
101910,L2,S07,3,2025-06-06 11:51:24.221337,2025-06-06 11:53:33.605533,1,0,0
101910,L2,S08,4,2025-06-06 11:53:33.605533,2025-06-06 11:56:19.659034,1,0,0
101911,L2,S05,1,2025-06-06 22:01:00,2025-06-06 22:02:28.325770,1,0,0
101911,L2,S06,2,2025-06-06 22:02:28.325770,2025-06-06 22:04:09.617087,1,0,0
101911,L2,S07,3,2025-06-06 22:04:09.617087,2025-06-06 22:07:41.371883,1,0,0
101911,L2,S08,4,2025-06-06 22:07:41.371883,2025-06-06 22:10:03.619270,1,0,0
101912,L1,S01,1,2025-06-06 22:57:00,2025-06-06 22:58:56.727258,1,0,0
101912,L1,S02,2,2025-06-06 22:58:56.727258,2025-06-06 23:00:38.540330,1,0,0
101912,L1,S03,3,2025-06-06 23:00:38.540330,2025-06-06 23:02:48.952544,1,0,0
101912,L1,S04,4,2025-06-06 23:02:48.952544,2025-06-06 23:03:43.017005,1,0,0
101913,L2,S05,1,2025-06-06 20:56:00,2025-06-06 20:58:17.681699,1,0,0
101913,L2,S06,2,2025-06-06 20:58:17.681699,2025-06-06 20:59:52.683559,1,0,0
101913,L2,S07,3,2025-06-06 20:59:52.683559,2025-06-06 21:02:07.369648,1,0,0
101913,L2,S08,4,2025-06-06 21:02:07.369648,2025-06-06 21:03:26.555404,1,0,0
101914,L1,S01,1,2025-06-06 22:05:00,2025-06-06 22:06:31.587442,1,0,0
101914,L1,S02,2,2025-06-06 22:06:31.587442,2025-06-06 22:07:52.959045,1,0,0
101914,L1,S03,3,2025-06-06 22:07:52.959045,2025-06-06 22:09:24.131627,1,0,0
101914,L1,S04,4,2025-06-06 22:09:24.131627,2025-06-06 22:10:56.610681,1,0,0
101915,L2,S05,1,2025-06-06 11:48:00,2025-06-06 11:50:04.387584,1,0,0
101915,L2,S06,2,2025-06-06 11:50:04.387584,2025-06-06 11:52:23.167207,0,1,0
101915,L2,S07,3,2025-06-06 11:52:23.167207,2025-06-06 11:55:12.643855,1,0,0
101915,L2,S08,4,2025-06-06 11:55:12.643855,2025-06-06 11:58:22.740365,1,0,0
101916,L2,S05,1,2025-06-06 11:26:00,2025-06-06 11:27:41.923866,1,0,0
101916,L2,S06,2,2025-06-06 11:27:41.923866,2025-06-06 11:29:12.016329,1,0,0
101916,L2,S07,3,2025-06-06 11:29:12.016329,2025-06-06 11:31:14.334183,1,0,0
101916,L2,S08,4,2025-06-06 11:31:14.334183,2025-06-06 11:33:45.554525,1,0,0
101917,L1,S01,1,2025-06-06 20:32:00,2025-06-06 20:33:58.663481,1,0,0
101917,L1,S02,2,2025-06-06 20:33:58.663481,2025-06-06 20:36:10.225792,1,0,0
101917,L1,S03,3,2025-06-06 20:36:10.225792,2025-06-06 20:39:20.202156,0,1,0
101917,L1,S04,4,2025-06-06 20:39:20.202156,2025-06-06 20:40:41.986554,1,0,0
101918,L2,S05,1,2025-06-06 21:06:00,2025-06-06 21:08:28.133107,1,0,0
101918,L2,S06,2,2025-06-06 21:08:28.133107,2025-06-06 21:10:20.993745,1,0,0
101918,L2,S07,3,2025-06-06 21:10:20.993745,2025-06-06 21:13:29.462811,1,0,0
101918,L2,S08,4,2025-06-06 21:13:29.462811,2025-06-06 21:15:57.934748,1,0,0
101919,L2,S05,1,2025-06-06 09:51:00,2025-06-06 09:52:38.974777,1,0,0
101919,L2,S06,2,2025-06-06 09:52:38.974777,2025-06-06 09:53:41.947347,1,0,0
101919,L2,S07,3,2025-06-06 09:53:41.947347,2025-06-06 09:57:22.278361,1,0,0
101919,L2,S08,4,2025-06-06 09:57:22.278361,2025-06-06 10:00:31.194425,1,0,0
101920,L2,S05,1,2025-06-06 21:44:00,2025-06-06 21:45:04.387535,1,0,0
101920,L2,S06,2,2025-06-06 21:45:04.387535,2025-06-06 21:47:03.284025,1,0,0
101920,L2,S07,3,2025-06-06 21:47:03.284025,2025-06-06 21:49:16.992857,1,0,0
101920,L2,S08,4,2025-06-06 21:49:16.992857,2025-06-06 21:52:20.625602,1,0,0
101921,L1,S01,1,2025-06-06 21:47:00,2025-06-06 21:48:36.553158,1,0,0
101921,L1,S02,2,2025-06-06 21:48:36.553158,2025-06-06 21:50:21.548796,1,0,0
101921,L1,S03,3,2025-06-06 21:50:21.548796,2025-06-06 21:52:01.869948,1,0,0
101921,L1,S04,4,2025-06-06 21:52:01.869948,2025-06-06 21:53:05.744735,1,0,0
101922,L2,S05,1,2025-06-06 10:03:00,2025-06-06 10:04:46.645686,1,0,0
101922,L2,S06,2,2025-06-06 10:04:46.645686,2025-06-06 10:06:30.756500,1,0,0
101922,L2,S07,3,2025-06-06 10:06:30.756500,2025-06-06 10:09:06.369948,1,0,0
101922,L2,S08,4,2025-06-06 10:09:06.369948,2025-06-06 10:11:24.918201,1,0,0
101923,L1,S01,1,2025-06-06 23:39:00,2025-06-06 23:40:55.777429,1,0,1
101923,L1,S02,2,2025-06-06 23:40:55.777429,2025-06-06 23:43:27.199518,1,0,1
101923,L1,S03,3,2025-06-06 23:43:27.199518,2025-06-06 23:45:55.994340,1,0,1
101923,L1,S04,4,2025-06-06 23:45:55.994340,2025-06-06 23:48:06.236929,1,0,1
101924,L2,S05,1,2025-06-06 22:21:00,2025-06-06 22:22:23.199905,1,0,0
101924,L2,S06,2,2025-06-06 22:22:23.199905,2025-06-06 22:24:11.471221,1,0,0
101924,L2,S07,3,2025-06-06 22:24:11.471221,2025-06-06 22:26:53.389129,1,0,0
101924,L2,S08,4,2025-06-06 22:26:53.389129,2025-06-06 22:29:10.137948,0,1,0
101925,L2,S05,1,2025-06-06 08:09:00,2025-06-06 08:10:57.539388,1,0,0
101925,L2,S06,2,2025-06-06 08:10:57.539388,2025-06-06 08:12:27.558188,1,0,0
101925,L2,S07,3,2025-06-06 08:12:27.558188,2025-06-06 08:14:58.513479,1,0,0
101925,L2,S08,4,2025-06-06 08:14:58.513479,2025-06-06 08:17:16.191738,1,0,0
101926,L2,S05,1,2025-06-06 10:19:00,2025-06-06 10:20:48.841984,1,0,0
101926,L2,S06,2,2025-06-06 10:20:48.841984,2025-06-06 10:22:42.669974,1,0,0
101926,L2,S07,3,2025-06-06 10:22:42.669974,2025-06-06 10:26:04.366169,1,0,0
101926,L2,S08,4,2025-06-06 10:26:04.366169,2025-06-06 10:28:27.462802,1,0,0
101927,L1,S01,1,2025-06-06 22:40:00,2025-06-06 22:41:59.884899,1,0,0
101927,L1,S02,2,2025-06-06 22:41:59.884899,2025-06-06 22:43:42.300774,1,0,0
101927,L1,S03,3,2025-06-06 22:43:42.300774,2025-06-06 22:46:18.378865,1,0,0
